type,domain,name,path,line,extra
route,账户与租户管理,"get  ""accounts/:account_id/enrollments/:id"", action: :show, as: ""enrollment""",config/routes.rb,1395,
route,账户与租户管理,"post ""accounts/:account_id/bulk_enrollment"", action: :bulk_enrollment, as: ""bulk_enrollment""",config/routes.rb,1397,
route,课程、班级与选课,"post ""courses/:course_id/enrollments"", action: :create",config/routes.rb,1398,
route,课程、班级与选课,"post ""sections/:section_id/enrollments"", action: :create",config/routes.rb,1399,
route,课程、班级与选课,"post ""courses/:course_id/enrollments/:id/accept"", action: :accept",config/routes.rb,1400,
route,课程、班级与选课,"post ""courses/:course_id/enrollments/:id/reject"", action: :reject",config/routes.rb,1401,
route,用户、身份与沟通,"put ""courses/:course_id/users/:user_id/last_attended"", action: :last_attended",config/routes.rb,1403,
route,课程、班级与选课,"put ""courses/:course_id/enrollments/:id/reactivate"", action: :reactivate, as: ""reactivate_enrollment""",config/routes.rb,1404,
route,课程、班级与选课,"delete ""courses/:course_id/enrollments/:id"", action: :destroy, as: ""destroy_enrollment""",config/routes.rb,1406,
route,课程、班级与选课,scope(controller: :temporary_enrollment_pairings_api) do,config/routes.rb,1409,
route,账户与租户管理,"get ""accounts/:account_id/temporary_enrollment_pairings"", action: :index",config/routes.rb,1410,
route,账户与租户管理,"get ""accounts/:account_id/temporary_enrollment_pairings/:id"", action: :show",config/routes.rb,1411,
route,账户与租户管理,"get ""accounts/:account_id/temporary_enrollment_pairings/new"", action: :new",config/routes.rb,1412,
route,账户与租户管理,"post ""accounts/:account_id/temporary_enrollment_pairings"", action: :create",config/routes.rb,1413,
route,账户与租户管理,"delete ""accounts/:account_id/temporary_enrollment_pairings/:id"", action: :destroy",config/routes.rb,1414,
route,账户与租户管理,scope(controller: :terms_api) do,config/routes.rb,1417,
route,账户与租户管理,"get ""accounts/:account_id/terms"", action: :index, as: ""enrollment_terms""",config/routes.rb,1418,
route,账户与租户管理,"get ""accounts/:account_id/terms/:id"", action: :show, as: ""enrollment_term""",config/routes.rb,1419,
route,账户与租户管理,scope(controller: :terms) do,config/routes.rb,1422,
route,账户与租户管理,"post ""accounts/:account_id/terms"", action: :create",config/routes.rb,1423,
route,账户与租户管理,"put ""accounts/:account_id/terms/:id"", action: :update",config/routes.rb,1424,
route,账户与租户管理,"delete ""accounts/:account_id/terms/:id"", action: :destroy",config/routes.rb,1425,
route,其他,scope(controller: :tokens) do,config/routes.rb,1428,
route,用户、身份与沟通,"get ""users/:user_id/user_generated_tokens"", action: :user_generated_tokens, as: ""user_generated_tokens""",config/routes.rb,1429,
route,用户、身份与沟通,"get ""users/:user_id/tokens/:id"", action: :show, as: ""token""",config/routes.rb,1430,
route,用户、身份与沟通,"post ""users/:user_id/tokens"", action: :create, as: ""tokens""",config/routes.rb,1431,
route,用户、身份与沟通,"put ""users/:user_id/tokens/:id"", action: :update",config/routes.rb,1432,
route,用户、身份与沟通,"delete ""users/:user_id/tokens/:id"", action: :destroy",config/routes.rb,1433,
route,分析、审计与运维,scope(controller: :authentication_audit_api) do,config/routes.rb,1436,
route,账户与租户管理,"get ""audit/authentication/logins/:login_id"", action: :for_login, as: ""audit_authentication_login""",config/routes.rb,1437,
route,账户与租户管理,"get ""audit/authentication/accounts/:account_id"", action: :for_account, as: ""audit_authentication_account""",config/routes.rb,1438,
route,用户、身份与沟通,"get ""audit/authentication/users/:user_id"", action: :for_user, as: ""audit_authentication_user""",config/routes.rb,1439,
route,作业、提交与评分,scope(controller: :grade_change_audit_api) do,config/routes.rb,1442,
route,作业、提交与评分,"get ""audit/grade_change/assignments/:assignment_id"", action: :for_assignment, as: ""audit_grade_change_assignment""",config/routes.rb,1443,
route,课程、班级与选课,"get ""audit/grade_change/courses/:course_id"", action: :for_course, as: ""audit_grade_change_course""",config/routes.rb,1444,
route,作业、提交与评分,"get ""audit/grade_change/students/:student_id"", action: :for_student, as: ""audit_grade_change_student""",config/routes.rb,1445,
route,作业、提交与评分,"get ""audit/grade_change/graders/:grader_id"", action: :for_grader, as: ""audit_grade_change_grader""",config/routes.rb,1446,
route,作业、提交与评分,"get ""audit/grade_change/courses/:course_id/assignments/:assignment_id"",",config/routes.rb,1447,
route,作业、提交与评分,"get ""audit/grade_change/courses/:course_id/assignments/:assignment_id/graders/:grader_id"",",config/routes.rb,1450,
route,作业、提交与评分,"get ""audit/grade_change/courses/:course_id/assignments/:assignment_id/graders/:grader_id/students/:student_id"",",config/routes.rb,1453,
route,作业、提交与评分,"get ""audit/grade_change/courses/:course_id/assignments/:assignment_id/students/:student_id"",",config/routes.rb,1456,
route,课程、班级与选课,"get ""audit/grade_change/courses/:course_id/graders/:grader_id"",",config/routes.rb,1459,
route,课程、班级与选课,"get ""audit/grade_change/courses/:course_id/graders/:grader_id/students/:student_id"",",config/routes.rb,1462,
route,课程、班级与选课,"get ""audit/grade_change/courses/:course_id/students/:student_id"",",config/routes.rb,1465,
route,作业、提交与评分,"get ""audit/grade_change"", action: :query, as: ""audit_grade_change""",config/routes.rb,1468,
route,课程、班级与选课,scope(controller: :course_audit_api) do,config/routes.rb,1471,
route,课程、班级与选课,"get ""audit/course/courses/:course_id"", action: :for_course, as: ""audit_course_for_course""",config/routes.rb,1472,
route,账户与租户管理,"get ""audit/course/accounts/:account_id"", action: :for_account, as: ""audit_course_for_account""",config/routes.rb,1473,
route,作业、提交与评分,scope(controller: :assignment_overrides) do,config/routes.rb,1476,
route,课程、班级与选课,"get ""courses/:course_id/assignments/:assignment_id/overrides"", action: :index",config/routes.rb,1477,
route,课程、班级与选课,"post ""courses/:course_id/assignments/:assignment_id/overrides"", action: :create",config/routes.rb,1478,
route,课程、班级与选课,"get ""courses/:course_id/assignments/:assignment_id/overrides/:id"", action: :show, as: ""assignment_override""",config/routes.rb,1479,
route,课程、班级与选课,"put ""courses/:course_id/assignments/:assignment_id/overrides/:id"", action: :update",config/routes.rb,1480,
route,课程、班级与选课,"delete ""courses/:course_id/assignments/:assignment_id/overrides/:id"", action: :destroy",config/routes.rb,1481,
route,课程、班级与选课,"get ""sections/:course_section_id/assignments/:assignment_id/override"", action: :section_alias",config/routes.rb,1482,
route,作业、提交与评分,"get ""groups/:group_id/assignments/:assignment_id/override"", action: :group_alias",config/routes.rb,1483,
route,课程、班级与选课,"get ""courses/:course_id/assignments/overrides"", action: :batch_retrieve",config/routes.rb,1484,
route,课程、班级与选课,"put ""courses/:course_id/assignments/overrides"", action: :batch_update",config/routes.rb,1485,
route,课程、班级与选课,"post ""courses/:course_id/assignments/overrides"", action: :batch_create",config/routes.rb,1486,
route,作业、提交与评分,scope(controller: :assignments_api) do,config/routes.rb,1489,
route,作业、提交与评分,"get ""courses/:course_id/assignments/gradeable_students"", controller: :submissions_api, action: :multiple_gradeable_students, as: ""multiple_assignments_gradeable_students""",config/routes.rb,1490,
route,课程、班级与选课,"get ""courses/:course_id/assignments"", action: :index, as: ""course_assignments""",config/routes.rb,1491,
route,课程、班级与选课,"get ""courses/:course_id/assignment_groups/:assignment_group_id/assignments"", action: :index, as: ""course_assignment_group_assignments""",config/routes.rb,1492,
route,用户、身份与沟通,"get ""users/:user_id/courses/:course_id/assignments"", action: :user_index, as: ""user_course_assignments""",config/routes.rb,1493,
route,课程、班级与选课,"put ""courses/:course_id/assignments/bulk_update"", action: :bulk_update",config/routes.rb,1494,
route,课程、班级与选课,"get ""courses/:course_id/assignments/:id"", action: :show, as: ""course_assignment""",config/routes.rb,1495,
route,用户、身份与沟通,"get ""courses/:course_id/assignments/:assignment_id/users/:user_id/group_members"", action: :student_group_members",config/routes.rb,1496,
route,课程、班级与选课,"post ""courses/:course_id/assignments"", action: :create",config/routes.rb,1497,
route,课程、班级与选课,"put ""courses/:course_id/assignments/:id"", action: :update",config/routes.rb,1498,
route,课程、班级与选课,"post ""courses/:course_id/assignments/:assignment_id/duplicate"", action: :duplicate",config/routes.rb,1499,
route,课程、班级与选课,"post ""courses/:course_id/assignments/:assignment_id/retry_alignment_clone"", action: :retry_alignment_clone",config/routes.rb,1500,
route,课程、班级与选课,"delete ""courses/:course_id/assignments/:id"", action: :destroy, controller: :assignments",config/routes.rb,1501,
route,课程、班级与选课,"post ""courses/:course_id/assignments/:assignment_id/accessibility/scan"", action: :accessibility_scan, as: ""assignment_accessibility_scan""",config/routes.rb,1502,
route,课程、班级与选课,"post ""courses/:course_id/assignments/:assignment_id/accessibility/queue_scan"", action: :accessibility_queue_scan, as: ""assignment_accessibility_queue_scan""",config/routes.rb,1503,
route,作业、提交与评分,"scope(controller: ""assignment_extensions"") do",config/routes.rb,1506,
route,课程、班级与选课,"post ""courses/:course_id/assignments/:assignment_id/extensions"", action: :create, as: ""course_assignment_extensions_create""",config/routes.rb,1507,
route,作业、提交与评分,scope(controller: :peer_reviews_api) do,config/routes.rb,1510,
route,作业、提交与评分,"get ""courses/:course_id/assignments/:assignment_id/peer_reviews"", action: :index",config/routes.rb,1511,
route,作业、提交与评分,"get ""sections/:section_id/assignments/:assignment_id/peer_reviews"", action: :index",config/routes.rb,1512,
route,作业、提交与评分,"get ""courses/:course_id/assignments/:assignment_id/submissions/:submission_id/peer_reviews"", action: :index",config/routes.rb,1513,
route,作业、提交与评分,"get ""sections/:section_id/assignments/:assignment_id/submissions/:submission_id/peer_reviews"", action: :index",config/routes.rb,1514,
route,作业、提交与评分,"post ""courses/:course_id/assignments/:assignment_id/submissions/:submission_id/peer_reviews"", action: :create",config/routes.rb,1515,
route,作业、提交与评分,"post ""sections/:section_id/assignments/:assignment_id/submissions/:submission_id/peer_reviews"", action: :create",config/routes.rb,1516,
route,作业、提交与评分,"delete ""courses/:course_id/assignments/:assignment_id/submissions/:submission_id/peer_reviews"", action: :destroy",config/routes.rb,1517,
route,作业、提交与评分,"delete ""sections/:section_id/assignments/:assignment_id/submissions/:submission_id/peer_reviews"", action: :destroy",config/routes.rb,1518,
route,作业、提交与评分,"post ""courses/:course_id/assignments/:assignment_id/allocate"", action: :allocate, as: :allocate_peer_review",config/routes.rb,1519,
