evidence_id,type,domain,component_or_name,claim,path,line,snippet_or_detail
MDL-E0143,plugin,插件体系,mod_forum,mod 插件目录，表10张、权限38个、服务18个,public/mod/forum,,
MDL-E0144,plugin,插件体系,mod_glossary,mod 插件目录，表6张、权限16个、服务15个,public/mod/glossary,,
MDL-E0145,plugin,插件体系,mod_h5pactivity,mod 插件目录，表3张、权限4个、服务0个,public/mod/h5pactivity,,
MDL-E0146,plugin,插件体系,mod_imscp,mod 插件目录，表1张、权限3个、服务2个,public/mod/imscp,,
MDL-E0147,plugin,插件体系,mod_label,mod 插件目录，表1张、权限2个、服务1个,public/mod/label,,
MDL-E0148,plugin,插件体系,mod_lesson,mod 插件目录，表8张、权限7个、服务17个,public/mod/lesson,,
MDL-E0149,plugin,插件体系,mod_lti,mod 插件目录，表10张、权限8个、服务14个,public/mod/lti,,
MDL-E0150,plugin,插件体系,mod_page,mod 插件目录，表1张、权限3个、服务2个,public/mod/page,,
MDL-E0151,plugin,插件体系,mod_qbank,mod 插件目录，表1张、权限2个、服务0个,public/mod/qbank,,
MDL-E0152,plugin,插件体系,mod_quiz,mod 插件目录，表13张、权限52个、服务0个,public/mod/quiz,,
MDL-E0153,plugin,插件体系,mod_resource,mod 插件目录，表2张、权限3个、服务2个,public/mod/resource,,
MDL-E0154,plugin,插件体系,mod_scorm,mod 插件目录，表13张、权限7个、服务9个,public/mod/scorm,,
MDL-E0155,plugin,插件体系,mod_subsection,mod 插件目录，表1张、权限1个、服务0个,public/mod/subsection,,
MDL-E0156,plugin,插件体系,mod_url,mod 插件目录，表1张、权限3个、服务2个,public/mod/url,,
MDL-E0157,plugin,插件体系,mod_wiki,mod 插件目录，表7张、权限10个、服务10个,public/mod/wiki,,
MDL-E0158,plugin,插件体系,mod_workshop,mod 插件目录，表14张、权限19个、服务19个,public/mod/workshop,,
MDL-E0159,plugin,插件体系,enrol_category,enrol 插件目录，表0张、权限2个、服务0个,public/enrol/category,,
MDL-E0160,plugin,插件体系,enrol_cohort,enrol 插件目录，表0张、权限2个、服务0个,public/enrol/cohort,,
MDL-E0161,plugin,插件体系,enrol_database,enrol 插件目录，表0张、权限2个、服务0个,public/enrol/database,,
MDL-E0162,plugin,插件体系,enrol_fee,enrol 插件目录，表0张、权限4个、服务0个,public/enrol/fee,,
MDL-E0163,plugin,插件体系,enrol_flatfile,enrol 插件目录，表1张、权限2个、服务0个,public/enrol/flatfile,,
MDL-E0164,plugin,插件体系,enrol_guest,enrol 插件目录，表0张、权限1个、服务1个,public/enrol/guest,,
MDL-E0165,plugin,插件体系,enrol_imsenterprise,enrol 插件目录，表0张、权限1个、服务0个,public/enrol/imsenterprise,,
MDL-E0166,plugin,插件体系,enrol_ldap,enrol 插件目录，表0张、权限1个、服务0个,public/enrol/ldap,,
MDL-E0167,plugin,插件体系,enrol_lti,enrol 插件目录，表15张、权限2个、服务0个,public/enrol/lti,,
MDL-E0168,plugin,插件体系,enrol_manual,enrol 插件目录，表0张、权限5个、服务2个,public/enrol/manual,,
MDL-E0169,plugin,插件体系,enrol_meta,enrol 插件目录，表0张、权限3个、服务0个,public/enrol/meta,,
MDL-E0170,plugin,插件体系,enrol_paypal,enrol 插件目录，表1张、权限4个、服务0个,public/enrol/paypal,,
MDL-E0171,plugin,插件体系,enrol_self,enrol 插件目录，表0张、权限6个、服务2个,public/enrol/self,,
MDL-E0172,plugin,插件体系,auth_email,auth 插件目录，表0张、权限0个、服务2个,public/auth/email,,
MDL-E0173,plugin,插件体系,auth_ldap,auth 插件目录，表0张、权限0个、服务0个,public/auth/ldap,,
MDL-E0174,plugin,插件体系,auth_lti,auth 插件目录，表1张、权限0个、服务0个,public/auth/lti,,
MDL-E0175,plugin,插件体系,auth_manual,auth 插件目录，表0张、权限0个、服务0个,public/auth/manual,,
MDL-E0176,plugin,插件体系,auth_nologin,auth 插件目录，表0张、权限0个、服务0个,public/auth/nologin,,
MDL-E0177,plugin,插件体系,auth_none,auth 插件目录，表0张、权限0个、服务0个,public/auth/none,,
MDL-E0178,plugin,插件体系,auth_oauth2,auth 插件目录，表1张、权限1个、服务0个,public/auth/oauth2,,
MDL-E0179,plugin,插件体系,auth_shibboleth,auth 插件目录，表0张、权限0个、服务0个,public/auth/shibboleth,,
MDL-E0180,plugin,插件体系,auth_webservice,auth 插件目录，表0张、权限0个、服务0个,public/auth/webservice,,
MDL-E0181,plugin,插件体系,repository_areafiles,repository 插件目录，表0张、权限1个、服务0个,public/repository/areafiles,,
MDL-E0182,plugin,插件体系,repository_contentbank,repository 插件目录，表0张、权限4个、服务0个,public/repository/contentbank,,
MDL-E0183,plugin,插件体系,repository_coursefiles,repository 插件目录，表0张、权限1个、服务0个,public/repository/coursefiles,,
MDL-E0184,plugin,插件体系,repository_dropbox,repository 插件目录，表0张、权限1个、服务0个,public/repository/dropbox,,
MDL-E0185,plugin,插件体系,repository_equella,repository 插件目录，表0张、权限1个、服务0个,public/repository/equella,,
MDL-E0186,plugin,插件体系,repository_filesystem,repository 插件目录，表0张、权限1个、服务0个,public/repository/filesystem,,
MDL-E0187,plugin,插件体系,repository_flickr,repository 插件目录，表0张、权限1个、服务0个,public/repository/flickr,,
MDL-E0188,plugin,插件体系,repository_flickr_public,repository 插件目录，表0张、权限1个、服务0个,public/repository/flickr_public,,
MDL-E0189,plugin,插件体系,repository_googledocs,repository 插件目录，表0张、权限1个、服务0个,public/repository/googledocs,,
MDL-E0190,plugin,插件体系,repository_local,repository 插件目录，表0张、权限1个、服务0个,public/repository/local,,
MDL-E0191,plugin,插件体系,repository_merlot,repository 插件目录，表0张、权限1个、服务0个,public/repository/merlot,,
MDL-E0192,plugin,插件体系,repository_nextcloud,repository 插件目录，表0张、权限1个、服务0个,public/repository/nextcloud,,
MDL-E0193,plugin,插件体系,repository_onedrive,repository 插件目录，表1张、权限1个、服务0个,public/repository/onedrive,,
MDL-E0194,plugin,插件体系,repository_recent,repository 插件目录，表0张、权限1个、服务0个,public/repository/recent,,
MDL-E0195,plugin,插件体系,repository_s3,repository 插件目录，表0张、权限1个、服务0个,public/repository/s3,,
MDL-E0196,plugin,插件体系,repository_upload,repository 插件目录，表0张、权限1个、服务0个,public/repository/upload,,
MDL-E0197,plugin,插件体系,repository_url,repository 插件目录，表0张、权限1个、服务0个,public/repository/url,,
MDL-E0198,plugin,插件体系,repository_user,repository 插件目录，表0张、权限1个、服务0个,public/repository/user,,
MDL-E0199,plugin,插件体系,repository_webdav,repository 插件目录，表0张、权限1个、服务0个,public/repository/webdav,,
MDL-E0200,plugin,插件体系,repository_wikimedia,repository 插件目录，表0张、权限1个、服务0个,public/repository/wikimedia,,
MDL-E0201,plugin,插件体系,repository_youtube,repository 插件目录，表0张、权限1个、服务0个,public/repository/youtube,,
MDL-E0202,plugin,插件体系,theme_boost,theme 插件目录，表0张、权限0个、服务0个,public/theme/boost,,
MDL-E0203,plugin,插件体系,theme_classic,theme 插件目录，表0张、权限0个、服务0个,public/theme/classic,,
MDL-E0204,plugin,插件体系,tool_admin_presets,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/admin_presets,,
MDL-E0205,plugin,插件体系,tool_analytics,tool 插件目录，表0张、权限0个、服务1个,public/admin/tool/analytics,,
MDL-E0206,plugin,插件体系,tool_availabilityconditions,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/availabilityconditions,,
MDL-E0207,plugin,插件体系,tool_behat,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/behat,,
MDL-E0208,plugin,插件体系,tool_brickfield,tool 插件目录，表10张、权限2个、服务0个,public/admin/tool/brickfield,,
MDL-E0209,plugin,插件体系,tool_capability,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/capability,,
MDL-E0210,plugin,插件体系,tool_cohortroles,tool 插件目录，表1张、权限0个、服务0个,public/admin/tool/cohortroles,,
MDL-E0211,plugin,插件体系,tool_componentlibrary,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/componentlibrary,,
MDL-E0212,plugin,插件体系,tool_customlang,tool 插件目录，表2张、权限3个、服务0个,public/admin/tool/customlang,,
MDL-E0213,plugin,插件体系,tool_dataprivacy,tool 插件目录，表10张、权限8个、服务0个,public/admin/tool/dataprivacy,,
MDL-E0214,plugin,插件体系,tool_dbtransfer,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/dbtransfer,,
MDL-E0215,plugin,插件体系,tool_filetypes,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/filetypes,,
MDL-E0216,plugin,插件体系,tool_generator,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/generator,,
MDL-E0217,plugin,插件体系,tool_httpsreplace,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/httpsreplace,,
MDL-E0218,plugin,插件体系,tool_installaddon,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/installaddon,,
MDL-E0219,plugin,插件体系,tool_langimport,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/langimport,,
MDL-E0220,plugin,插件体系,tool_licensemanager,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/licensemanager,,
MDL-E0221,plugin,插件体系,tool_log,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/log,,
MDL-E0222,plugin,插件体系,tool_lp,tool 插件目录，表0张、权限0个、服务17个,public/admin/tool/lp,,
MDL-E0223,plugin,插件体系,tool_lpimportcsv,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/lpimportcsv,,
MDL-E0224,plugin,插件体系,tool_lpmigrate,tool 插件目录，表0张、权限1个、服务0个,public/admin/tool/lpmigrate,,
MDL-E0225,plugin,插件体系,tool_messageinbound,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/messageinbound,,
MDL-E0226,plugin,插件体系,tool_mfa,tool 插件目录，表3张、权限2个、服务0个,public/admin/tool/mfa,,
MDL-E0227,plugin,插件体系,tool_mobile,tool 插件目录，表0张、权限0个、服务8个,public/admin/tool/mobile,,
MDL-E0228,plugin,插件体系,tool_monitor,tool 插件目录，表4张、权限3个、服务0个,public/admin/tool/monitor,,
MDL-E0229,plugin,插件体系,tool_multilangupgrade,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/multilangupgrade,,
MDL-E0230,plugin,插件体系,tool_oauth2,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/oauth2,,
MDL-E0231,plugin,插件体系,tool_phpunit,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/phpunit,,
MDL-E0232,plugin,插件体系,tool_policy,tool 插件目录，表3张、权限4个、服务0个,public/admin/tool/policy,,
MDL-E0233,plugin,插件体系,tool_profiling,tool 插件目录，表0张、权限0个、服务0个,public/admin/tool/profiling,,
MDL-E0234,plugin,插件体系,tool_recyclebin,tool 插件目录，表2张、权限3个、服务0个,public/admin/tool/recyclebin,,
