type,domain,feature_or_name,path_or_url,file,line,permission
backend_endpoint,其他,修改/状态变更、查询/查看,POST /competition/competitionGradeInfo/updateGradeInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionGradeInfoController.java,83,competition:competitionGradeInfo:import
backend_endpoint,导入中间表,导入、查询/查看,POST /competition/competitionGradeInfo/importTemplate,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionGradeInfoController.java,91,
backend_endpoint,其他,查询/查看,POST /competition/competitionGradeInfo/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionGradeInfoController.java,102,competition:competitionGradeInfo:add
backend_endpoint,其他,修改/状态变更、查询/查看,POST /competition/competitionGradeInfo/updateCompetitionGradeInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionGradeInfoController.java,112,competition:competitionGradeInfo:edit
backend_endpoint,其他,删除/作废、查询/查看,GET /competition/competitionGradeInfo/removeCompetitionGradeInfo/{gradeId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionGradeInfoController.java,122,competition:competitionGradeInfo:remove
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,56,competition:competitionManager:list
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/queryCompetitionInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,66,
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/pullDownList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,73,
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/queryCompetitionInfoByCompetitionName,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,79,
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/getCompetitionDetailInfoById,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,89,competition:competitionManager:query
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/queryNowCompetitionStageConfig,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,102,competition:competitionManager:query
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/getNoStartCompetitionInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,112,
backend_endpoint,赛事主数据,新增/创建、查询/查看,POST /competitionManager/saveCompetitionInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,123,competition:competitionManager:add
backend_endpoint,赛事主数据,修改/状态变更、查询/查看,POST /competitionManager/updateCompetitionInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,134,competition:competitionManager:edit
backend_endpoint,赛事主数据,删除/作废、查询/查看,POST /competitionManager/removeCompetitionMainInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,145,competition:competitionManager:remove
backend_endpoint,赛事主数据,修改/状态变更、查询/查看,POST /competitionManager/updateCompetitionInfoStatus,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,156,competition:competitionManager:editStatus
backend_endpoint,赛事主数据,修改/状态变更、查询/查看,POST /competitionManager/updateTaskCompetitionInfoStatus,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,163,
backend_endpoint,赛事主数据,新增/创建、查询/查看,POST /competitionManager/insertCompetitionStageConfig,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,169,
backend_endpoint,赛事主数据,修改/状态变更、查询/查看,POST /competitionManager/updateInnerCompetitionInfoStatus,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,177,
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/getInnerCompetitionDetailInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,185,
backend_endpoint,赛事主数据,查询/查看,GET /competitionManager/selectAllCompetitionDetailInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,196,
backend_endpoint,系统用户与权限,查询/查看,GET /competitionManager/selectAllCompetitionDetailInfoForUserGroup,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionMainInfoController.java,245,
backend_endpoint,报名与团队,查询/查看,GET /promotedApplyInfo/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,57,competition:promotedApplyInfo:list
backend_endpoint,报名与团队,查询/查看,GET /promotedApplyInfo/pcList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,74,
backend_endpoint,报名与团队,导出、查询/查看,POST /promotedApplyInfo/export,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,91,competition:promotedApplyInfo:export
backend_endpoint,导入中间表,导入、查询/查看,POST /promotedApplyInfo/import,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,103,competition:promotedApplyInfo:import
backend_endpoint,报名与团队,导出、查询/查看,POST /promotedApplyInfo/export,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,120,
backend_endpoint,报名与团队,导出、查询/查看,POST /promotedApplyInfo/pcExport,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,195,
backend_endpoint,报名与团队,查询/查看,GET /promotedApplyInfo/{applyId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,223,competition:promotedApplyInfo:query
backend_endpoint,报名与团队,新增/创建、查询/查看,POST /promotedApplyInfo/addCompetitionPromotedApplyInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,233,competition:promotedApplyInfo:add
backend_endpoint,报名与团队,查询/查看,PUT /promotedApplyInfo/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,243,competition:promotedApplyInfo:edit
backend_endpoint,报名与团队,修改/状态变更、查询/查看,PUT /promotedApplyInfo/pcEdit,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,256,
backend_endpoint,报名与团队,删除/作废、查询/查看,DELETE /promotedApplyInfo/{competitionSeriesId}/{teamCode},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,267,competition:promotedApplyInfo:remove
backend_endpoint,报名与团队,查询/查看,POST /promotedApplyInfo/pcApply,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedApplyInfoController.java,279,
backend_endpoint,其他,查询/查看,GET /promotedInfo/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedInfoController.java,35,competition:promotedInfo:list
backend_endpoint,其他,查询/查看,GET /promotedInfo/pcList,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedInfoController.java,47,
backend_endpoint,其他,导出、查询/查看,POST /promotedInfo/export,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedInfoController.java,58,competition:promotedInfo:export
backend_endpoint,其他,查询/查看,GET /promotedInfo/getDetailInfo/{promotedId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedInfoController.java,69,competition:promotedInfo:query
backend_endpoint,其他,查询/查看,POST /promotedInfo/,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedInfoController.java,79,competition:promotedInfo:add
backend_endpoint,其他,修改/状态变更、查询/查看,POST /promotedInfo/editCompetitionPromotedInfo,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedInfoController.java,89,competition:promotedInfo:edit
backend_endpoint,其他,删除/作废、查询/查看,GET /promotedInfo/remove/{promotedId},old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionPromotedInfoController.java,99,competition:promotedInfo:remove
backend_endpoint,现场证件,查询/查看,GET /sceneCredential/list,old-code/teaching-modules/teaching-competition/src/main/java/com/teaching/competition/controller/CompetitionSceneCredentialController.java,38,competition:sceneCredential:list
